"Entity ID","Individual Test Solutions","Remote Testing","Adaptive/IRT","Test Type","Description","Job Levels","Languages","Assessment Length","Fact Sheet Link","Sample Report Link"
"778","Data Entry Alphanumeric Split Screen - US","Yes","No","K","The Data Entry Alphanumeric Split Screen - US assessment measures speed and accuracy at typing text and numbers into forms. The information includes business-related text and numbers such as invoice number, address, product number and amount. The test assesses for speed and accuracy.","Professional Individual Contributor, Mid-Professional, Front Line Manager, Entry-Level,","English (USA),","Approximate Completion Time in minutes = 5","https://service.shl.com/docs/Fact%20Sheet_Data_Entry_Alphanumeric_Split_Screen.pdf","https://service.shl.com/docs/Data%20Entry%20Alphanumeric%20Split%20Screen%20Sample%20Report.pdf"
"779","Data Entry Numeric Split Screen - US","Yes","No","K","The Data Entry Numeric Split Screen - US assessment measures speed and accuracy at typing numbers into forms. The information candidates must enter includes business-related records including number fields such as customer number, order number, item number and quantity. Candidates may use either the keyboard's numeric keypad or the number keys at the top of the keyboard.","Mid-Professional, Professional Individual Contributor, Entry-Level, Front Line Manager,","English (USA),","Approximate Completion Time in minutes = 5","https://service.shl.com/docs/Fact%20Sheet_Data_Entry_Numeric_Split_Screen.pdf","N/A"
"785","Data Entry Ten Key Split Screen","Yes","No","K","Data Entry Ten Key Split Screen assessment measures ability to enter numbers using a numeric keypad. The test measures accuracy and speed.","Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 3","https://service.shl.com/docs/Fact%20Sheet_Data_Entry_Ten_Key_Split_Screen.pdf","N/A"
"4013","Data Science (New)","Yes","No","K","Multi-choice test that measures the conceptual knowledge on how to use machine learning to analyze data, extract information, draw conclusions and make statistically-driven decisions.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 14","https://service.shl.com/docs/Data%20Science%20(New).pdf","N/A"
"56","Data Warehousing Concepts","Yes","Yes","K","The Data Warehousing Concepts test measures knowledge of Data Warehousing. Designed for experienced users, this test covers the following topics: Big Data and Data Warehouse Appliance, Business Considerations, Data Transformation, Data Warehousing and Data Marts, Design, Dimensional Data Model, On Line Analytical Processing (OLAP), Querying and Reporting/Data Extraction.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 25","https://service.shl.com/docs/Fact%20Sheet_Data%20Warehousing%20Concepts.pdf","N/A"
"731","Dependability and Safety Instrument (DSI)","Yes","No","P","The DSI is a short pre-screening tool for many key entry-level roles. It is designed to identify potential employees who will have good dependability and reliability, and who are less likely to engage in counter-productive work behaviors. Note: Turkish [end June 2012] and Romanian [end May 2013] are on limited beta relase","Entry-Level,","Portuguese (Brazil), Chinese Traditional, Danish, Dutch, Finnish, French, German, Icelandic, Chinese Simplified, English International, Italian, Latin American Spanish, Polish, Swedish, English (USA), Norwegian, Russian,","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/DSI_Fact%20Sheet.pdf","N/A"
"4162","Dermatology (New)","Yes","No","K","Multi-choice test that measures the knowledge of various diseases related to skin, their symptoms, the drugs used to treat them, and different terminologies used in the field of dermatology.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 3","https://service.shl.com/docs/Dermatology%20(New).pdf","N/A"
"4101","Desktop Support (New)","Yes","No","K","Multi-choice test that measures the knowledge of networking, peripheral components, operating systems, troubleshooting and providing technical support.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/Desktop%20Support%20(New).pdf","N/A"
"4003","Digital Advertising (New)","Yes","No","K","Multi-choice test that measures the candidate's knowledge about use of AdWords and tools to analyze ad performance on digital media.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),","Approximate Completion Time in minutes = 7","https://service.shl.com/docs/Digital%20Advertising%20(New).pdf","N/A"
"4221","Digital Readiness Development Report - IC","Yes","No","P","This participant-oriented report is aimed at individual contributors (non-managerial) and summarizes the way that they have described their typical style at work and is interpreted against SHL's Digital Readiness Framework. The report describes the way the person typically behaves, rather than their actual skill levels. It gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the questionnaire. Note: this report is specifically aimed at Individual Contributors. A version designed for Managers is also available (see Digital Readiness Report - Managers).","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","N/A","N/A","N/A","https://service.shl.com/docs/Sample%20Report%20Digital%20readiness%20DR%20-%20Individual%20Contributor%20UKE.pdf"
"4239","Digital Readiness Development Report - Manager","Yes","No","P","This participant-oriented report is aimed employees with management responsibilities and summarizes the way that they have described their typical style at work and is interpreted against SHL's Digital Readiness Framework. The report describes the way the person typically behaves, rather than their actual skill levels. It gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the questionnaire. Note: this report is specifically aimed at managers. A version designed for individual contributors is also available (see Digital Readiness Report - IC).","Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Supervisor, Director,","N/A","N/A","N/A","https://service.shl.com/docs/Sample%20Report%20Digital%20readiness%20DR%20-%20Manager%20UKE.pdf"
"4059","Docker (New)","Yes","No","K","Multi-choice test that measures the knowledge of Docker container, data management, Docker performance and swarm.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Docker%20(New).pdf","N/A"
"4060","Dojo (New)","Yes","No","K","Multi-choice test that measures the knowledge of Dojo architecture, classes and libraries, styles, animation and Dojo queries.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 11","https://service.shl.com/docs/Dojo%20(New).pdf","N/A"
"4062","Drupal (New)","Yes","No","K","Multi-choice test that measures the knowledge of Drupal setup, content management, user interface, module development and security.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 17","https://service.shl.com/docs/Drupal%20(New).pdf","N/A"
"1102","DSI v1.1 Interpretation Report","Yes","No","P","DSI v1.1 Interpretation Report","N/A","Portuguese (Brazil), Dutch, Finnish, French, Latin American Spanish, Norwegian, Swedish, English (USA), English International, Chinese Simplified, Chinese Traditional, Danish, German, Icelandic, Italian, Russian,","N/A","N/A","https://service.shl.com/docs/DSI%20Interpretation%20Report%20v2%20English%20International.pdf"
"4148","Econometrics (New)","Yes","No","K","Multi-choice test that measures the knowledge of statistical concepts, exploratory analysis and statistical testing required to analyze economic data.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 11","https://service.shl.com/docs/Econometrics%20(New).pdf","N/A"
"4009","Economics (New)","Yes","No","K","Multi-choice test that measures the conceptual knowledge of microeconomics, macroeconomics and international trade.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 13","https://service.shl.com/docs/Economics%20(New).pdf","N/A"
"4001","Electrical and Electronics Engineering (New)","Yes","No","K","Multi-choice test that measures the candidate’s knowledge and understanding on fundamentals of electrical engineering, instrumentation and control system and electronics.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 14","https://service.shl.com/docs/Electrical%20and%20Electronics%20Engineering%20(New).pdf","https://service.shl.com/docs/SHL%20Electrical%20and%20Electronics%20Engineering%20(New)%20Sample%20Report.pdf"
